GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Thu Oct 03 23:01:20 GMT+02:00 2019,03-ott-2019 23:01:19.778,14.23853001,41.59613302,0.0,12.864,524.018310546875,0.0,2.37393188,7.75067139,5.07496643,-0.01974968,-9.10849667,31.76470566,-,0,16.52089691,-,6.05281401,15.11690331,6.61497402,-,-,-,-,176.02204895,0,1.31632125,280.92944336,789.5,12.86400032,524.01831055,41.59613419,14.23853016,0.0,11,22.40912437,0,77.59087372,-,-,7.84313726,7.84313726,-,-,0,13,45.20100021,208,244,163.10699463,0.0,0,24.7456131,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:21 GMT+02:00 2019,03-ott-2019 23:01:21.154,14.23852004,41.59613297,0.0,13.936001000000001,524.376708984375,0.0,2.30688477,7.75306702,5.01271057,-0.02248808,-9.10940266,25.88235283,-,0,16.52082062,-,6.05284214,15.11047649,6.61778736,-,-,-,-,176.02204895,0,1.31632125,280.92944336,766,13.93600082,524.37670898,41.59613419,14.23851967,0.0,11,22.91829681,0,77.08170319,-,-,7.84313726,7.84313726,-,-,0,13,46.57699966,209,246,163.10699463,0.0,0,24.53043556,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:25 GMT+02:00 2019,03-ott-2019 23:01:25.283,14.23851755,41.5961213,0.0,13.936001000000001,526.09765625,0.0,2.21591187,7.54956055,4.67272949,-0.02268871,-9.11031055,26.27450943,-,0,16.52074432,-,6.05287027,15.10410881,6.62057734,-,-,-,-,176.02204895,0,1.31632125,280.92944336,777,13.93600082,526.09765625,41.59612274,14.23851776,0.0,11,24.40648842,0,75.59351349,-,-,7.84313726,7.84313726,-,-,0,13,50.70500183,213,249,163.10699463,0.0,0,24.31896591,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:27 GMT+02:00 2019,03-ott-2019 23:01:26.727,14.23852441,41.59612978,0.0,12.864,525.5185546875,0.0,2.22787476,7.58786011,4.72540283,-0.02254683,-9.11303425,26.27450943,-,0,16.52066803,-,6.05289841,15.0977993,6.62334394,-,-,-,-,176.02204895,0,1.31632125,280.92944336,771,12.86400032,525.51855469,41.59613037,14.23852444,0.0,12,24.91359138,0,75.08641052,-,-,7.84313726,7.84313726,-,-,0,13,52.14899826,215,251,163.10699463,0.0,0,24.11111069,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:29 GMT+02:00 2019,03-ott-2019 23:01:29.138,14.23852253,41.59613229,0.0,11.792,526.8729248046875,0.0,2.29492188,7.70518494,4.81159973,-0.02295225,-9.11397648,25.09803963,-,0,16.52059174,-,6.05292606,15.09154797,6.62608767,-,-,-,-,176.02204895,0,1.31632125,280.92944336,782.5,11.79199982,526.8729248,41.59613419,14.23852253,0.0,12,25.74460793,0,74.25539398,-,-,7.84313726,7.84313726,-,-,0,13,54.55799866,217,254,163.10699463,0.0,0,23.90678024,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:31 GMT+02:00 2019,03-ott-2019 23:01:30.588,14.23851943,41.59613232,0.0,11.792,527.913330078125,0.0,2.33082581,7.67645264,4.90257263,-0.02216652,-9.11556339,30.98039246,-,0,16.52051544,-,6.0529542,15.08535194,6.62880898,-,-,-,-,176.02204895,0,1.31632125,280.92944336,786,11.79199982,527.91333008,41.59613419,14.23851967,0.0,12,26.23666763,0,73.76332855,-,-,7.84313726,7.84313726,-,-,0,13,56.00999832,219,255,163.10699463,0.0,0,23.70588303,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:32 GMT+02:00 2019,03-ott-2019 23:01:32.018,14.23851835,41.59613166,0.0,11.792,528.305419921875,0.0,2.3380127,7.67884827,4.99116516,-0.01748025,-9.11653519,30.19607925,-,0,16.52043724,-,6.05298233,15.07921219,6.63150787,-,-,-,-,176.02204895,0,1.31632125,280.92944336,786.5,11.79199982,528.30541992,41.59613037,14.23851871,0.0,11,26.71494102,0,73.28505707,-,-,7.84313726,7.84313726,-,-,0,13,57.43999863,220,257,163.10699463,0.0,0,23.50833321,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:35 GMT+02:00 2019,03-ott-2019 23:01:35.298,14.2385179,41.59613259,0.0,10.72,528.846923828125,0.0,2.30688477,7.73629761,4.99116516,-0.01349282,-9.11747932,32.15686417,-,0,16.52036095,-,6.05301046,15.07312775,6.63418531,-,-,-,-,176.02204895,0,1.31632125,280.92944336,780,10.72000027,528.84692383,41.59613419,14.23851776,0.0,11,27.78919601,0,72.2108078,-,-,8.23529434,7.84313726,-,-,0,13,60.72100067,223,260,163.10699463,0.0,0,23.31404877,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:38 GMT+02:00 2019,03-ott-2019 23:01:37.701,14.23851547,41.59613311,0.0,10.72,526.700927734375,0.0,2.36914062,7.81291199,5.09411621,-0.01854101,-9.11964703,27.05882454,-,0,16.52028465,-,6.0530386,15.06709576,6.6368413,-,-,-,-,176.02204895,0,1.31632125,280.92944336,776.5,10.72000027,526.70092773,41.59613419,14.23851585,0.0,12,28.55526352,0,71.4447403,-,-,7.84313726,7.84313726,-,-,0,13,63.12099838,226,262,163.10699463,0.0,0,23.12295151,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:41 GMT+02:00 2019,03-ott-2019 23:01:40.435,14.2385156,41.5961331,0.0,10.72,527.883544921875,0.0,2.2973175,7.63574219,4.96722412,-0.02022776,-9.12122059,27.45098114,-,0,16.52020836,-,6.05306625,15.06111717,6.63947582,-,-,-,-,176.02204895,0,1.31632125,280.92944336,766.5,10.72000027,527.88354492,41.59613419,14.23851585,0.0,12,29.40775681,0,70.59223938,-,-,7.84313726,7.84313726,-,-,0,13,65.85299683,228,265,163.10699463,0.0,0,22.93495941,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:43 GMT+02:00 2019,03-ott-2019 23:01:43.133,14.23851554,41.59613306,0.0,10.72,528.53173828125,0.0,2.39068604,7.80813599,5.08692932,-0.01708557,-9.12301826,31.37254906,-,0,16.52013206,-,6.05309439,15.05518913,6.64208984,-,-,-,-,176.02204895,0,1.31632125,280.92944336,785,10.72000027,528.53173828,41.59613419,14.23851585,0.0,10,30.23020935,0,69.76979065,-,-,7.84313726,7.84313726,-,-,0,13,68.55200195,231,268,163.10699463,0.0,0,22.75,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:46 GMT+02:00 2019,03-ott-2019 23:01:45.875,14.2385152,41.59613424,0.0,10.72,524.70556640625,0.0,2.30448914,7.65011597,4.82118225,-0.02001316,-9.12523556,27.45098114,-,0,16.52005577,-,6.05312252,15.04931355,6.64468336,-,-,-,-,176.02204895,0,1.31632125,280.92944336,792,10.72000027,524.70556641,41.59613419,14.2385149,0.0,11,31.04754639,0,68.95245361,-,-,8.23529434,7.84313726,-,-,0,13,71.29799652,234,271,163.10699463,0.0,0,22.56800079,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:47 GMT+02:00 2019,03-ott-2019 23:01:47.318,14.23851536,41.59613419,0.0,10.72,525.6505126953125,0.0,2.26139832,7.65011597,4.81159973,-0.019476900000000002,-9.12663078,26.27450943,-,0,16.51997948,-,6.05315065,15.0434866,6.64725685,-,-,-,-,176.02204895,0,1.31632125,280.92944336,771,10.72000027,525.6505127,41.59613419,14.2385149,0.0,11,31.46942139,0,68.53057861,-,-,7.84313726,7.84313726,-,-,0,13,72.74099731,235,272,163.10699463,0.0,0,22.38888931,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:49 GMT+02:00 2019,03-ott-2019 23:01:48.787,14.23851547,41.59613421,0.0,10.72,526.928955078125,0.0,2.32125854,7.65968323,4.88821411,-0.01998257,-9.12759686,26.27450943,-,0,16.51990318,-,6.05317831,15.03771019,6.64981031,-,-,-,-,176.02204895,0,1.31632125,280.92944336,782.5,10.72000027,526.92895508,41.59613419,14.23851585,0.0,10,31.89334106,0,68.10665894,-,-,7.84313726,7.84313726,-,-,0,13,74.20899963,237,274,163.10699463,0.0,0,22.2125988,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:50 GMT+02:00 2019,03-ott-2019 23:01:50.220,14.23851547,41.59613429,0.0,11.792,527.322021484375,0.0,2.32365417,7.69799805,4.90975952,-0.01932127,-9.12854958,34.50980377,-,0,16.51982689,-,6.05320644,15.03198147,6.6523447,-,-,-,-,176.02204895,0,1.31632125,280.92944336,789,11.79199982,527.32202148,41.59613419,14.23851585,0.0,10,32.30241013,0,67.69759369,-,-,7.84313726,7.84313726,-,-,0,13,75.64299774,238,275,163.10699463,0.0,0,22.0390625,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:52 GMT+02:00 2019,03-ott-2019 23:01:51.662,14.23851556,41.59613439,0.0,11.792,527.947021484375,0.0,2.34040833,7.72673035,5.02946472,-0.01833743,-9.12953281,28.62745094,-,0,16.5197506,-,6.05323458,15.02630043,6.65485954,-,-,-,-,176.02204895,0,1.31632125,280.92944336,792,11.79199982,527.94702148,41.59613419,14.23851585,0.0,9,32.70883179,0,67.29116821,-,-,7.84313726,7.84313726,-,-,0,13,77.08499908,240,276,163.10699463,0.0,0,21.86821747,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:54 GMT+02:00 2019,03-ott-2019 23:01:54.295,14.23851564,41.59613446,0.0,10.72,528.547119140625,0.0,2.25900269,7.55195618,4.71104431,-0.02169523,-9.1304903,27.05882454,-,0,16.519674300000002,-,6.05326271,15.02066612,6.65735579,-,-,-,-,176.02204895,0,1.31632125,280.92944336,772,10.72000027,528.54711914,41.59613419,14.23851585,0.0,9,33.43711472,0,66.5628891,-,-,7.84313726,7.84313726,-,-,0,13,79.71299744,242,278,163.10699463,0.0,0,21.70000076,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:56 GMT+02:00 2019,03-ott-2019 23:01:56.232,14.23851555,41.59613445,0.0,10.72,528.8525390625,0.0,2.29492188,7.82489014,4.97201538,-0.00742882,-9.13223362,27.84313774,-,0,16.5195961,-,6.05329037,15.01507759,6.65983343,-,-,-,-,176.02204895,0,1.31632125,280.92944336,793,10.72000027,528.85253906,41.59613419,14.23851585,0.0,10,33.96496964,0,66.03502655,-,-,7.84313726,7.84313726,-,-,0,13,81.65399933,244,281,163.10699463,0.0,0,21.53435135,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:58 GMT+02:00 2019,03-ott-2019 23:01:57.450,14.23851618,41.59613665,0.0,11.792,526.208984375,0.0,2.23985291,7.69799805,4.93849182,-0.02238316,-9.13346577,32.94117737,-,0,16.51951981,-,6.0533185,15.00953484,6.66229296,-,-,-,-,176.02204895,0,1.31632125,280.92944336,784,11.79199982,526.20898438,41.596138,14.23851585,0.0,11,34.29195023,0,65.70804596,-,-,7.84313726,7.84313726,-,-,0,13,82.87200165,245,282,163.10699463,0.0,0,21.37121201,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:59 GMT+02:00 2019,03-ott-2019 23:01:58.599,14.23851596,41.59613655,0.0,11.792,526.731689453125,0.0,2.3380127,7.87995911,4.99835205,-0.01823866,-9.13426971,26.66666794,-,0,16.51944351,-,6.05334663,15.0040369,6.66473436,-,-,-,-,176.02204895,0,1.31632125,280.92944336,776.5,11.79199982,526.73168945,41.596138,14.23851585,0.0,11,34.59745407,0,65.40254211,-,-,7.84313726,7.84313726,-,-,0,13,84.02100372,247,283,163.10699463,0.0,0,21.21052551,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:00 GMT+02:00 2019,03-ott-2019 23:02:00.053,14.23851598,41.59613654,0.0,11.792,527.1748046875,0.0,1.05950928,8.80651855,4.03587341,-0.00786321,-9.13505936,69.41176605,-,0,16.51936722,-,6.05337477,14.99858284,6.66715765,-,-,-,-,176.02204895,0,1.31632125,280.92944336,812,11.79199982,527.17480469,41.596138,14.23851585,0.0,11,34.98026657,0,65.01972961,-,-,29.41176605,31.76470566,-,-,17.64705849,13,85.47599792,248,285,163.10699463,0.0,0,21.05223846,32.42528915,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:03 GMT+02:00 2019,03-ott-2019 23:02:02.778,14.23846483,41.59610344,1.64,12.864,526.99560546875,245.9,1.96212769,7.55435181,4.88342285,-0.04248375,-9.14070797,99.60784149,-,0,16.51929092,-,6.05340242,14.99317265,6.66956377,-,-,-,-,176.02204895,8,1.31632125,280.92944336,1875,12.86400032,526.99560547,41.59610367,14.23846436,245.89999390000003,11,34.73681259,0,65.26318359,-,-,33.33333206,7.84313726,-,-,24.70588303,13,85.81600189,251,288,165.48800659,5.90399981,8,20.95555496,32.14772797,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:06 GMT+02:00 2019,03-ott-2019 23:02:05.903,14.23824718,41.59614582,4.61,13.936001000000001,527.98583984375,276.3,2.01959229,8.37316895,3.98080444,0.01110346,-9.16040134,92.15686798,-,1.2357856,16.51780701,80.91850281,6.0539464999999995,14.88973331,6.71589708,-,-,-,-,176.02204895,22.05200005,1.33111608,280.94424438,1956,13.93600082,527.98583984,41.59614563,14.23824692,276.29998779,11,34.3102951,0,65.6897049,-,-,8.23529434,7.84313726,-,-,41.5686264,13,85.81600189,254,291,168.61199951,16.59600067,29,21.01470566,32.11235809,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:11 GMT+02:00 2019,03-ott-2019 23:02:10.430,14.23723172,41.59573082,17.33,11.792,524.1285400390625,246.4,1.84002686,7.8296814,4.37585449,-0.050416199999999994,-9.18895149,92.54901886,-,4.94906759,16.51668358,20.20540619,6.05435848,14.81554985,6.74952507,-,-,-,534.43261719,180.4468689,2.01599884,1.33111608,280.94424438,1974.5,11.79199982,524.12854004,41.59572983,14.23723125,246.39999390000003,11,33.71009827,0,66.28990173,-,-,7.84313726,23.52941132,-,-,0,13,85.81600189,258,294,173.14199829,62.38799667,54,21.25547409,32.35555649,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:12 GMT+02:00 2019,03-ott-2019 23:02:11.829,14.23703384,41.59565065,18.22,11.792,525.779541015625,245.7,2.69953918,7.13056946,3.11170959,-0.0409224,-9.22647858,92.15686798,-,6.31583834,16.51569366,15.83288193,6.05472136,14.75258827,6.77833033,-,-,-,418.77944946,183.35336304,4.61200333,1.3721385,280.98526001,1839.5,11.79199982,525.77954102,41.59564972,14.23703384,245.69999695,11,33.5287056,0,66.47129822,-,-,40,39.2156868,-,-,32.15686417,13,85.81600189,260,297,174.54299927,65.59199524,67,21.58695602,32.73626328,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:15 GMT+02:00 2019,03-ott-2019 23:02:14.693,14.23635709,41.59547249,19.98,10.72,526.8037109375,246.7,3.84396362,6.2111969,5.2210083,-0.02398931,-9.24424744,88.62744904,-,6.60476351,16.51473045,15.14027309,6.05507421,14.69267845,6.80596972,-,-,-,400.45993042,185.96911621,7.40800476,1.40006077,281.01318359,1979,10.72000027,526.80371094,41.59547424,14.23635674,246.69999695,11,33.16439819,0,66.83560181,-,-,33.72549057,7.84313726,-,-,27.05882454,13,85.81600189,263,299,177.40299988,71.92799377,73,21.95683479,33.17391205,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:16 GMT+02:00 2019,03-ott-2019 23:02:16.109,14.23615535,41.59541162,18.85,10.72,522.90185546875,245.5,2.76417542,6.99409485,6.40374756,0.01296131,-9.26033497,0.39215687,-,15.47988415,16.51462936,6.45986223,6.05511093,14.69842434,6.80330896,-,-,-,170.86323547,185.78927612,4.92799377,1.45528305,281.06842041,1849,10.72000027,522.90185547,41.59541321,14.23615551,245.5,11,32.98644638,0,67.01355743,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,264,301,178.82299805,67.86000061,67,22.27857208,33.5376358,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:18 GMT+02:00 2019,03-ott-2019 23:02:17.554,14.23578625,41.59530513,16.02,10.72,523.7044067382811,246.9,2.72108459,6.93904114,6.19065857,-0.03514357,-9.26033497,0,-,181.2480011,16.51478958,0,6.05505228,14.72355175,6.79169798,-,-,-,0,183.60351562,4.68400192,1.48046553,281.09359741,1830,10.72000027,523.70440674,41.5953064,14.23578644,246.89999390000003,11,32.80792618,0,67.19207764,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,266,302,180.26300049,57.67200089,59,22.53900719,33.80850983,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:22 GMT+02:00 2019,03-ott-2019 23:02:21.393,14.23512659,41.59509482,14.88,10.72,524.1129150390625,246.3,1.56468201,8.8807373,3.74139404,-0.02988912,-9.26033497,95.6862793,-,181.2480011,16.514949800000004,0,6.05499363,14.74831963,6.78029251,-,-,-,0,181.46859741,1.05200195,1.54033887,281.1534729,2110.5,10.72000027,524.11291504,41.59509659,14.235126500000002,246.30000305,12,32.34106445,0,67.65893555,-,-,29.01960754,31.76470566,-,-,18.8235302,13,85.81600189,269,306,184.10400391,53.56800079,53,22.75352097,34.01052475,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:23 GMT+02:00 2019,03-ott-2019 23:02:22.830,14.23494013,41.59503985,16.59,10.72,525.1162109375,247.3,1.66523743,8.89030457,2.47724915,-0.15402479,-9.31312466,86.27451324,-,4.47064352,16.5137825,22.36767769,6.05542231,14.67490768,6.81421089,-,-,-,591.62469482,186.18302917,7.43199921,1.56299639,281.17611694,2271.5,10.72000027,525.11621094,41.59503937,14.23494053,247.30000305,12,32.16944122,0,67.83055878,-,-,32.94117737,32.15686417,-,-,24.31372643,13,85.81600189,271,308,185.54400635,59.72399902,61,23.02097893,34.29166794,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:26 GMT+02:00 2019,03-ott-2019 23:02:26.053,14.23429884,41.59486044,19.57,10.72,524.07421875,248.9,2.99880981,6.63975525,6.27685547,-0.00393214,-9.33455086,96.07843018,-,4.8589201,16.51264954,20.58027649,6.05583715,14.60529137,6.84669161,-,-,-,544.34796143,190.25309753,4.10000229,1.6030401,281.21615601,2321,10.72000027,524.07421875,41.59486008,14.23429871,248.89999390000003,14,31.7925396,0,68.2074585,-,-,7.84313726,7.84313726,-,-,19.6078434,13,85.81600189,274,311,188.76100159,70.45199585,68,23.33333397,34.63917542,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:28 GMT+02:00 2019,03-ott-2019 23:02:28.189,14.23385177,41.59473706,19.19,10.72,522.3042602539061,248.3,2.77854919,6.21838379,6.53781128,-0.00673332,-9.36306286,0,-,11.05590725,16.5121212,9.04475021,6.05603123,14.58029556,6.85842896,-,-,-,239.23347473,190.80343628,4.89199829,1.66251504,281.27563477,1288.5,10.72000027,522.30426025,41.59473801,14.23385143,248.30000305,14,31.54655647,0,68.45344543,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,276,313,190.90199280000002,69.08399963,67,23.63448334,34.96938705,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:30 GMT+02:00 2019,03-ott-2019 23:02:29.632,14.23350157,41.59462441,15.78,10.72,521.961181640625,247.1,2.76657104,6.02684021,5.78843689,-0.00484359,-9.36306286,0,-,181.2480011,16.51228142,0,6.05597258,14.60535145,6.846663,-,-,-,0,188.68339539,2.66799545,1.68682253,281.29995728,2150,10.72000027,521.96118164,41.59462357,14.23350143,247.10000609999997,14,31.38290405,0,68.61709595,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,278,314,192.34500122,56.80799866,59,23.8767128,35.21212006,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:32 GMT+02:00 2019,03-ott-2019 23:02:31.971,14.23321872,41.59452918,12.81,10.72,521.6263427734375,247.7,2.06987,7.39633179,5.12763977,0.00069167,-9.36306286,0,-,181.2480011,16.51244164,0,6.05591393,14.63006115,6.83509922,-,-,-,0,186.60995483,5.80799866,1.70882249,281.32196045,1493,10.72000027,521.62634277,41.5945282,14.23321915,247.69999695,14,31.12132263,0,68.87867737,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,280,317,194.68299866,46.11600113,51,24.06122398,35.36999893,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:33 GMT+02:00 2019,03-ott-2019 23:02:33.261,14.23307329,41.59447133,12.63,10.72,520.1994018554689,246.8,3.05627441,8.91184998,1.37831116,-0.01039457,-9.36306286,17.64705849,-,181.2480011,16.51260185,0,6.0558548,14.65443039,6.82373285,-,-,-,0,184.58157349,8.11600113,1.73649907,281.34963989,2313,10.72000027,520.19940186,41.59447098,14.23307323,246.80000305,14,30.9787426,0,69.02125549,-,-,42.74509811,41.96078491,-,-,35.29411697,13,85.81600189,281,318,195.97399902,45.4679985,38,24.15540504,35.39603806,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:36 GMT+02:00 2019,03-ott-2019 23:02:36.284,14.23263102,41.59431562,14.43,10.72,518.1210327148439,248.4,1.74185181,8.75144958,3.07341003,-0.04966136,-9.37460804,0,-,13.68896866,16.51232719,7.30500031,6.05595541,14.64781761,6.82681322,-,-,-,193.21711731,184.67443848,5.20000076,1.76414907,281.37728882,2858.5,10.72000027,518.12103271,41.59431458,14.23263073,248.39999390000003,11,30.64982796,0,69.35017395,-,-,46.27450943,46.66666794,-,-,37.64706039,13,85.81600189,284,321,198.99800109999998,51.94799805,52,24.34228134,35.55882263,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:38 GMT+02:00 2019,03-ott-2019 23:02:37.801,14.23224326,41.59420401,17.69,10.72,519.0167846679689,248.1,2.85516357,7.16169739,7.92645264,0.11084607,-9.37460804,93.72549438,-,181.2480011,16.51248741,0,6.05589676,14.67173481,6.8156848,-,-,-,0,182.70980835,11.24399948,1.79987681,281.41299438,2424,10.72000027,519.01678467,41.59420395,14.23224354,248.10000609999997,11,30.48754883,0,69.51245117,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,286,323,200.51400757,63.68400192,66,24.62000084,35.85437012,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:39 GMT+02:00 2019,03-ott-2019 23:02:39.324,14.23206543,41.59412799,16.57,10.72,518.3905029296875,246.3,3.48243713,6.00289917,7.22735596,0.01540723,-9.38871956,0,-,8.47399521,16.51170731,11.80056381,6.05618238,14.62985802,6.83519411,-,-,-,312.12469482,184.07208252,5.68400192,1.82598567,281.43911743,2299.5,10.72000027,518.39050293,41.59412766,14.232065200000001,246.30000305,11,30.32655907,0,69.67343903,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,287,324,202.03399658,59.65199661,58,24.84105873,36.06730652,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:41 GMT+02:00 2019,03-ott-2019 23:02:40.690,14.23176561,41.59402113,12.88,10.72,517.9723510742189,243.5,3.45132446,6.60145569,7.23931885,0.03728618,-9.38871956,0,-,181.2480011,16.51186752,0,6.05612373,14.65356922,6.82413387,-,-,-,0,182.15466309,8.35199738,1.84771585,281.46084595,1696.5,10.72000027,517.97235107,41.59402084,14.23176575,243.5,13,30.1830101,0,69.81698608,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,289,325,203.40299988,46.36800003,45,24.97368431,36.1523819,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:42 GMT+02:00 2019,03-ott-2019 23:02:42.059,14.23165419,41.59398104,11.05,10.72,517.102294921875,243.8,6.31956482,6.35006714,3.07580566,-0.01544368,-9.38871956,0,-,181.2480011,16.51202774,0,6.05606508,14.67696571,6.81325531,-,-,-,0,180.27677917,10.36800003,1.8631283,281.47625732,2278,10.72000027,517.10229492,41.593982700000005,14.23165417,243.80000305,13,30.04071045,0,69.95928955,-,-,7.84313726,7.84313726,-,-,0,13,85.81600189,290,327,204.772995,39.77999878,36,25.04575157,36.15094376,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:02:44 GMT+02:00 2019,03-ott-2019 23:02:44.188,14.23149277,41.59393529,7.87,10.72,515.5346069335939,278.4,3.79847717,9.07466125,1.49324036,0.04001861,-9.38871956,38.03921509,-,181.2480011,16.51218796,0,6.05600643,14.70005417,6.80255461,-,-,-,0,178.43721008,2.5720005,1.87550545,281.48864746,1723.5,10.72000027,515.53460693,41.59393692,14.231492999999999,278.39999389999997,13,29.8227272,0,70.17726898,-,-,43.92156982,43.92156982,-,-,34.11764908,13,85.81600189,292,328,206.89700317,28.33199883,29,25.0714283,36.08411026,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
