GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Hybrid Battery Charge (%)(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Fuel used (trip)(l),Turbo Pressure Control(bar),Actual engine % torque(%),Drivers demand engine % torque(%),CO₂ in g/km (Average)(g/km),Trip Distance(miles),Trip distance (stored in vehicle profile)(miles),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Accelerator Pedal Position(%),Torque(Nm),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),100-0kph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(mph),Speed (OBD)(mph),Average trip speed(whilst stopped or moving)(mph),Average trip speed(whilst moving only)(mph)
Thu Dec 26 18:17:35 GMT+01:00 2019,26-dic-2019 18:17:34.850,13.96953901,41.94366317,16.93,3.7900925,1136.9332275390625,301.8,2.54361463,8.36855602,2.78435278,0.02646817,-,-,0,181.2480011,14.44195271,0,6.92412758,14.44195271,6.92412758,2.45371842,-,-,-,74.95986176,17.16944504,46.4294281,1833.5,3.79009247,1136.93322754,41.94366455,13.96953869,301.79998779,23,-,-,-,2.47435379,1.78786862,95.73777771,-,-,-,24.67204666,4.73722553,-,-,-,-,0.30739284,0.95440155,0.30763102,0.0827448,-,-,72,12.22500038,1702,2026,1690.36206055,37.87133026,37.90364456,36.43412399,36.74478912
Thu Dec 26 18:17:36 GMT+01:00 2019,26-dic-2019 18:17:35.650,13.96937438,41.94375205,17.08,3.7900925,1135.725830078125,306.7,3.24309444,9.25967407,3.56048775,0.06330281,-,-,0,181.2480011,14.44264221,0,6.92379665,14.44264221,6.92379665,2.45371842,-,-,-,74.8102417,17.17805672,46.4380455,1852,3.79009247,1135.72583008,41.94375229,13.96937466,306.70001221,24,-,-,-,2.47319007,1.78702784,95.73978424,-,-,-,24.67204666,4.73722553,-,-,-,-,0.29322997,0.94487828,0.17967683,0.02845529,-,-,72,12.22500038,1703,2027,1691.16296387,38.20687103,37.90364456,36.43481445,36.74533844
Thu Dec 26 18:17:36 GMT+01:00 2019,26-dic-2019 18:17:36.373,13.96937438,41.94375205,17.08,3.7900925,1135.725830078125,306.7,3.02989674,8.9147253,3.18679333,0.03227562,-,-,0,181.2480011,14.44264221,0,6.92379665,14.44264221,6.92379665,2.45371842,-,-,-,74.66091919,17.18542671,46.4454155,1865.5,3.79009247,1135.72583008,41.94375229,13.96937466,306.70001221,24,-,-,-,2.47214532,1.78627276,95.74158478,-,-,-,24.67204666,4.73722553,-,-,-,-,0.32204407,0.91606414,0.20360717,0.01772811,-,-,72,12.22500038,1704,2028,1691.88305664,38.20687103,37.90364456,36.43550491,36.74588776
Thu Dec 26 18:17:37 GMT+01:00 2019,26-dic-2019 18:17:37.097,13.96921772,41.943854200000004,17.27,3.7900925,1134.8818359375,311.2,2.12919688,9.14948273,2.74362969,0.06457321,-,-,0,181.2480011,14.44333267,0,6.92346573,14.44333267,6.92346573,2.45371842,-,-,-,74.51189423,17.19301796,46.45300674,1877.5,3.79009247,1134.88183594,41.94385529,13.9692173,311.20001221,24,-,-,-,2.47109818,1.78551626,95.74338531,-,-,-,24.67204666,4.73722553,-,-,-,-,0.33327669,0.90361053,0.20971188,0.01203078,-,-,72,12.22500038,1704,2028,1692.60498047,38.63188934,37.90364456,36.43619156,36.74643326
Thu Dec 26 18:17:38 GMT+01:00 2019,26-dic-2019 18:17:37.938,13.96906552,41.94396295,17.4,3.7900925,1133.7835693359375,315.0,3.34370446,8.1745224,2.9783863999999998,-0.03088588,-,-,0,181.2480011,14.44402218,0,6.92313528,14.44402218,6.92313528,2.45371842,-,-,-,74.36316681,17.20193672,46.46192169,1894,3.79009247,1133.78356934,41.94396210000001,13.96906567,315.0,25,-,-,-,2.46988273,1.78463805,95.74547577,-,-,-,21.60424614,4.28506136,-,-,-,-,0.1882294,0.93218052,0.28565419,0.02656692,-,-,71,12.22500038,1705,2029,1693.44396973,38.92268753,38.52501297,36.43717194,36.74727631
Thu Dec 26 18:17:39 GMT+01:00 2019,26-dic-2019 18:17:38.657,13.96892548,41.94408003,17.58,3.7900925,1132.4466552734375,317.9,1.37941206,9.76991081,2.61666918,0.04616421,-,-,0,181.2480011,14.44471169,0,6.92280483,14.44471169,6.92280483,2.45371842,-,-,-,74.21473694,17.20970345,46.46968842,1913,3.79009247,1132.44665527,41.94408035,13.96892548,317.89999389999997,25,-,-,-,2.46883917,1.78388393,95.74727631,-,-,-,21.60424614,4.28506136,-,-,-,-,0.26221818,0.85452902,0.26611915,-0.03373969,-,-,71,12.22500038,1706,2030,1694.16503906,39.32534027,39.14638519,36.43844223,36.74840927
Thu Dec 26 18:17:39 GMT+01:00 2019,26-dic-2019 18:17:39.376,13.96892548,41.94408003,17.58,3.7900925,1132.4466552734375,317.9,1.64531016,10.09090614,3.64193439,0.05856266,-,-,0,181.2480011,14.44540119,0,6.92247438,14.44540119,6.92247438,2.45371842,-,-,-,74.06660461,17.21746826,46.47745132,1918,3.79009247,1132.44665527,41.94408035,13.96892548,317.89999389999997,25,-,-,-,2.46779943,1.78313267,95.74906921,-,-,-,23.54585457,4.7293458,-,-,-,-,0.15257803,1.01959956,0.33864284,0.12077146,-,-,71,12.22500038,1707,2031,1694.8840332,39.32534027,39.14638519,36.43970871,36.74954224
Thu Dec 26 18:17:40 GMT+01:00 2019,26-dic-2019 18:17:40.217,13.96878227,41.94420346,17.74,3.7900925,1131.4688720703125,319.2,2.15554714,7.69542694,3.20835257,-0.00437726,-,-,0,181.2480011,14.44608974,0,6.92214441,14.44608974,6.92214441,2.45371842,-,-,-,73.91876984,17.22662926,46.48661804,1936,3.79009247,1131.46887207,41.94420242,13.96878242,319.20001221,24,-,-,-,2.46658564,1.78225565,95.75115967,-,-,-,23.54585457,4.7293458,-,-,-,-,0.1181476,0.9424364,0.25317723,0.01369672,-,-,71,12.22500038,1707,2031,1695.72399902,39.68325043,39.76775742,36.44126511,36.75096512
Thu Dec 26 18:17:41 GMT+01:00 2019,26-dic-2019 18:17:40.945,13.96864465,41.94432759,17.88,3.7900925,1130.550048828125,320.0,1.9567225,8.72069168,4.14019394,0.04782281,-,-,0,181.2480011,14.4467783,0,6.92181444,14.4467783,6.92181444,2.45371842,-,-,-,73.77122498,17.23471642,46.494705200000006,1940,3.79009247,1130.55004883,41.94432831,13.9686451,320.0,24,-,-,-,2.46553183,1.78149426,95.75297546,-,-,-,21.66149712,4.40076447,-,-,-,-,0.19555502,0.93218052,0.16307208,-0.01152821,-,-,71,12.22500038,1708,2032,1696.45397949,39.996418,39.76775742,36.44282532,36.75239182
Thu Dec 26 18:17:42 GMT+01:00 2019,26-dic-2019 18:17:41.664,13.96851149,41.94445057,18.0,3.7900925,1129.1695556640625,320.1,1.62854195,8.49312115,4.28152657,0.01056738,-,-,0,181.2480011,14.44746685,0,6.92148447,14.44746685,6.92148447,2.45371842,-,-,-,73.62397766,17.24261475,46.50260162,1950.5,3.79009247,1129.16955566,41.94445038,13.96851158,320.10000610000003,25,-,-,-,2.46449471,1.78074491,95.75476074,-,-,-,21.66149712,4.40076447,-,-,-,-,0.11570574,0.89457566,0.22753754,-0.04001897,-,-,71,12.22500038,1709,2033,1697.17297363,40.26485062,39.76775742,36.4443779,36.7538147
Thu Dec 26 18:17:43 GMT+01:00 2019,26-dic-2019 18:17:42.503,13.96836951,41.94457658,18.14,3.7900925,1128.42724609375,320.1,2.55319643,8.44042015,3.80482674,0.01335513,-,-,0,181.2480011,14.44815445,0,6.92115498,14.44815445,6.92115498,2.45371842,-,-,-,73.47702789,17.25196648,46.51195145,1961,3.79009247,1128.42724609,41.94457626,13.96836948,320.10000610000003,24,-,-,-,2.46328425,1.77987027,95.75684357,-,-,-,21.94596672,4.5068202,-,-,-,-,0.25122973,0.92461061,0.16209532,-0.00632526,-,-,71,12.22500038,1710,2034,1698.01293945,40.578022,40.38912582,36.44622421,36.7555275
Thu Dec 26 18:17:43 GMT+01:00 2019,26-dic-2019 18:17:43.225,13.96836951,41.94457658,18.14,3.7900925,1128.42724609375,320.1,3.12092495,8.6320591,3.11253333,0.07055992,-,-,0,181.2480011,14.44884205,0,6.92082548,14.44884205,6.92082548,2.45371842,-,-,-,73.33036804,17.26002312,46.5200119,1974,3.79009247,1128.42724609,41.94457626,13.96836948,320.10000610000003,24,-,-,-,2.46224618,1.77912021,95.75863647,-,-,-,21.94596672,4.5068202,-,-,-,-,0.17308977,0.92680848,0.21508400000000003,-0.005571899999999999,-,-,71,12.22500038,1710,2034,1698.73400879,40.578022,40.38912582,36.44806671,36.75723648
Thu Dec 26 18:17:44 GMT+01:00 2019,26-dic-2019 18:17:43.946,13.96822878,41.94470137,18.22,3.7900925,1127.2884521484375,320.2,3.34849548,9.48724556,4.66001225,0.06984574,-,-,0,181.2480011,14.44952965,0,6.92049646,14.44952965,6.92049646,2.45371842,-,-,-,73.18399811,17.26808929,46.52807236,1987.5,3.79009247,1127.28845215,41.94470215,13.96822834,320.20001221,24,-,-,-,2.46121049,1.77837181,95.76041412,-,-,-,21.94596672,4.5068202,-,-,-,-,0.19408989999999998,0.79909843,0.21093282,-0.12054757,-,-,71,12.22500038,1711,2035,1699.45397949,40.75697708,40.38912582,36.4499054,36.75894928
Thu Dec 26 18:17:45 GMT+01:00 2019,26-dic-2019 18:17:44.794,13.968087200000001,41.94482741,18.42,3.7900925,1126.080810546875,320.5,1.68603337,10.1771431,4.38692808,0.05866173,-,-,0,181.2480011,14.45021725,0,6.92016745,14.45021725,6.92016745,2.45371842,-,-,-,73.03791809,17.27760124,46.53759003,2000.5,3.79009247,1126.08081055,41.94482803,13.968087200000001,320.5,23,-,-,-,2.45998907,1.77748919,95.76251984,-,-,-,21.94596672,4.5068202,-,-,-,-,0.28566015,0.87748259,0.40310830000000003,0.051404,-,-,71,12.22500038,1712,2036,1700.30395508,41.20436478,40.38912582,36.45174789,36.76065826
Thu Dec 26 18:17:46 GMT+01:00 2019,26-dic-2019 18:17:45.514,13.96795023,41.94495415,18.23,3.7900925,1125.1072998046877,321.0,1.36983013,9.24290562,3.4934144,0.02377722,-,-,0,181.2480011,14.45090389,0,6.91983843,14.45090389,6.91983843,2.45371842,-,-,-,72.89213562,17.28559494,46.54558182,1967.5,3.79009247,1125.1072998,41.94495392,13.96794987,321.0,23,-,-,-,2.45895648,1.77674317,95.76429749,-,-,-,-,-,-,-,-,-,0.16747347,0.90238976,0.32325903,0.01103952,-,-,71,12.22500038,1713,2037,1701.02294922,40.77934647,39.76775742,36.45329285,36.76207352
Thu Dec 26 18:17:46 GMT+01:00 2019,26-dic-2019 18:17:46.229,13.96795023,41.94495415,18.23,3.7900925,1125.1072998046877,321.0,2.40946794,9.82500648,2.6573925,0.02993958,-,-,0,181.2480011,14.45159054,0,6.91950989,14.45159054,6.91950989,2.45371842,-,-,-,72.74664307,17.29346466,46.55345154,1937,3.79009247,1125.1072998,41.94495392,13.96794987,321.0,23,-,-,-,2.45792508,1.77599788,95.76607513,-,-,-,-,-,-,-,-,-,0.22974125,0.9575761,0.40872458,0.10877104,-,-,71,12.22500038,1713,2037,1701.74194336,40.77934647,39.14638519,36.4545517,36.76319504
Thu Dec 26 18:17:47 GMT+01:00 2019,26-dic-2019 18:17:47.076,13.9678184,41.94508122,18.11,3.7900925,1124.1044921875,321.3,3.38921857,8.83806992,3.11492872,0.04689644,-,-,0,181.2480011,14.45227623,0,6.91918135,14.45227623,6.91918135,2.45371842,-,-,-,72.60144043,17.30257797,46.56256104,1924,3.79009247,1124.10449219,41.945079799999995,13.96781826,321.29998779,23,-,-,-,2.45671821,1.77512586,95.76815796,-,-,-,-,-,-,-,-,-,0.11546154,0.97759932,0.45121324,0.12859993,-,-,71,12.22500038,1714,2038,1702.58398438,40.51091385,39.14638519,36.45580292,36.76431656
Thu Dec 26 18:17:48 GMT+01:00 2019,26-dic-2019 18:17:47.805,13.96768032,41.9452042,17.64,3.7900925,1123.0567626953123,321.0,1.69801068,8.77099609,3.79045391,0.03757964,-,-,0,181.2480011,14.45296192,0,6.91885281,14.45296192,6.91885281,2.45371842,-,-,-,72.45652771,17.31045341,46.57043839,1897.5,3.79009247,1123.0567627,41.94520569,13.96767998,321.0,22,-,-,-,2.45567274,1.77437043,95.7699585,-,-,-,-,-,-,-,-,-,0.10227542,0.90629661,0.26001447,-0.01913243,-,-,71,12.22500038,1715,2039,1703.31396484,39.45955658,38.52501297,36.45676804,36.76514435
Thu Dec 26 18:17:49 GMT+01:00 2019,26-dic-2019 18:17:48.525,13.96754687,41.94532579,17.35,3.7900925,1122.075439453125,321.1,2.11242843,8.88358498,3.77608109,0.03921168,-,-,0,181.2480011,14.45364761,0,6.91852474,14.45364761,6.91852474,2.45371842,-,-,-,72.31190491,17.31809616,46.57808304,1872,3.79009247,1122.07543945,41.94532394,13.96754646,321.10000610000003,21,-,-,-,2.45464396,1.77362716,95.77172852,-,-,-,-,-,-,-,-,-,0.24976462,0.88529658,0.28858441,-0.00109473,-,-,71,12.22500038,1716,2040,1704.03295898,38.81084442,37.90364456,36.45744324,36.76567841
Thu Dec 26 18:17:49 GMT+01:00 2019,26-dic-2019 18:17:49.364,13.96754687,41.94532579,17.35,3.7900925,1122.075439453125,321.1,1.80580723,9.33393478,4.44921017,0.02171359,-,-,0,181.2480011,14.45433331,0,6.91819668,14.45433331,6.91819668,2.45371842,-,-,-,72.16756439,17.32689857,46.58688354,1859.5,3.79009247,1122.07543945,41.94532394,13.96754646,321.10000610000003,21,-,-,-,2.45344329,1.77275944,95.77379608,-,-,-,-,-,-,-,-,-,0.16918276,0.94170386,0.41116652,0.08513796,-,-,71,12.22500038,1717,2041,1704.87304688,38.81084442,37.90364456,36.45811462,36.76621246
Thu Dec 26 18:17:50 GMT+01:00 2019,26-dic-2019 18:17:50.088,13.9674164,41.94544337,17.1,3.7900925,1121.2008056640623,321.3,1.83215749,9.34591103,3.68505287,0.04508545,-,-,0,181.2480011,14.45501804,0,6.91786861,14.45501804,6.91786861,2.45371842,-,-,-,72.02352142,17.33440781,46.59439087,1843.5,3.79009247,1121.20080566,41.9454422,13.96741676,321.29998779,21,-,-,-,2.45241213,1.77201438,95.77557373,-,-,-,-,-,-,-,-,-,0.28492758,0.85379636,0.34425911,0.00409494,-,-,71,12.22500038,1717,2041,1705.5949707,38.2516098,37.28227234,36.45849991,36.76645279
Thu Dec 26 18:17:51 GMT+01:00 2019,26-dic-2019 18:17:50.825,13.96729074,41.9455629,16.86,3.7900925,1120.072265625,321.6,2.14836073,8.54342651,2.99275947,0.00926743,-,-,0,181.2480011,14.45570278,0,6.91754103,14.45570278,6.91754103,2.45371842,-,-,-,71.87976074,17.34194565,46.60192871,1831.5,3.79009247,1120.07226562,41.94556427,13.96729088,321.60000610000003,22,-,-,-,2.45135736,1.77125239,95.77738953,-,-,-,-,-,-,-,-,-,0.12889186,0.83450562,0.3330265,-0.05071602,-,-,71,12.22500038,1718,2042,1706.33398438,37.71474457,37.28227234,36.45888138,36.76669693
Thu Dec 26 18:17:52 GMT+01:00 2019,26-dic-2019 18:17:51.675,13.96716664,41.94568485,16.99,3.7900925,1119.1695556640623,321.9,2.23699331,9.13750458,4.11863422,0.01686574,-,-,0,181.2480011,14.45638752,0,6.91721344,14.45638752,6.91721344,2.45371842,-,-,-,71.73628998,17.35084152,46.610828399999995,1826.5,3.79009247,1119.16955566,41.94568634,13.967166899999999,321.89999389999997,22,-,-,-,2.45014572,1.7703768,95.77947998,-,-,-,-,-,-,-,-,-,0.11765923,0.98370403,0.3799105,0.1012082,-,-,71,12.22500038,1719,2043,1707.18395996,38.00554657,37.28227234,36.45926285,36.76693726
