GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Dec 26 18:15:43 GMT+01:00 2019,26-dic-2019 18:15:42.986,13.97620135,41.92769421,18.04,1240.9490966796875,2.54121923,8.08828545,4.24559498,181.2480011,0,-,1960,3.79009247,1240.94909668,41.92769241,13.97620106,0.18798520000000002,0.86893606,0.35988712,0.00128378,1914
Thu Dec 26 18:15:44 GMT+01:00 2019,26-dic-2019 18:15:43.707,13.97611063,41.92784362,18.15,1239.837646484375,2.72806644,8.36616135,4.57137966,181.2480011,0,-,1965.5,3.79009247,1239.83764648,41.927845,13.97611046,0.25611350000000005,0.94805276,0.4397364,0.12096906,1915
Thu Dec 26 18:15:44 GMT+01:00 2019,26-dic-2019 18:15:44.431,13.97611063,41.92784362,18.15,1239.837646484375,2.17710638,9.54713249,3.62516594,181.2480011,0,-,1944.5,3.79009247,1239.83764648,41.927845,13.97611046,0.21386907,0.81155193,0.50566697,0.03533616,1916
Thu Dec 26 18:15:45 GMT+01:00 2019,26-dic-2019 18:15:45.280,13.97602036,41.92799406,17.9,1239.012451171875,1.7890389,10.986814500000001,5.34751511,181.2480011,0,-,1891.5,3.79009247,1239.01245117,41.92799377,13.97602081,0.28150898,1.00177383,0.22289801,0.08989562,1917
Thu Dec 26 18:15:46 GMT+01:00 2019,26-dic-2019 18:15:46.009,13.97592959,41.92813698,17.44,1237.7613525390625,3.60002065,9.16864586,3.62995672,181.2480011,0,-,1888,3.79009247,1237.76135254,41.92813873,13.97592926,0.13377561,0.84207535,0.29151466,-0.06145217,1917
Thu Dec 26 18:15:47 GMT+01:00 2019,26-dic-2019 18:15:46.728,13.97583968,41.92828218,17.51,1237.0640869140625,1.87048507,9.7196064,3.74733496,181.2480011,0,-,1899,3.79009247,1237.06408691,41.92828369,13.97583961,0.24707855,0.95171553,0.30592173,0.06412213,1918
Thu Dec 26 18:15:48 GMT+01:00 2019,26-dic-2019 18:15:47.562,13.97574967,41.92842504,17.6,1235.8555908203125,3.07541084,9.17822838,3.27782154,181.2480011,0,-,1908,3.79009247,1235.85559082,41.92842484,13.97574997,0.27564847,0.99835533,0.2966426,0.10944189999999998,1919
Thu Dec 26 18:15:48 GMT+01:00 2019,26-dic-2019 18:15:48.308,13.97574967,41.92842504,17.6,1235.8555908203125,1.96151328,8.46197987,3.91980982,181.2480011,0,-,1914,3.79009247,1235.85559082,41.92842484,13.97574997,0.23022960000000003,0.9150874,0.27222383,0.01471393,1920
Thu Dec 26 18:15:49 GMT+01:00 2019,26-dic-2019 18:15:49.028,13.97565807,41.92856582,17.73,1234.5198974609375,2.1818974,9.01054478,4.88039637,181.2480011,0,-,1924,3.79009247,1234.51989746,41.92856598,13.97565842,0.31300917,0.90898275,0.27442154,0.03205774,1920
Thu Dec 26 18:15:50 GMT+01:00 2019,26-dic-2019 18:15:49.879,13.97556414,41.92871115,17.85,1233.876708984375,2.18908405,8.08349419,4.56658888,181.2480011,0,-,1931,3.79009247,1233.87670898,41.92871094,13.975564000000002,0.19995038,0.86038935,0.34645683,-0.00992769,1921
Thu Dec 26 18:15:51 GMT+01:00 2019,26-dic-2019 18:15:50.609,13.97547149,41.92885547,17.91,1232.7362060546875,1.05602241,8.51228523,2.56875968,181.2480011,0,-,1942.5,3.79009247,1232.73620605,41.9288559,13.9754715,0.25733441,0.93584341,0.37087557,0.07913993,1922
Thu Dec 26 18:15:51 GMT+01:00 2019,26-dic-2019 18:15:51.337,13.97547149,41.92885547,17.91,1232.7362060546875,2.66338849,8.81411552,3.95574188,181.2480011,0,-,1955,3.79009247,1232.73620605,41.9288559,13.9754715,0.16429903,0.9287619,0.18578154,-0.014136099999999999,1923
Thu Dec 26 18:15:52 GMT+01:00 2019,26-dic-2019 18:15:52.171,13.97538573,41.92899145,16.89,1231.7288818359375,1.99984097,9.02252197,5.15587616,181.2480011,0,-,1966,3.79009247,1231.72888184,41.92899323,13.97538567,0.23096219,0.96587837,0.22338639,0.04479125,1923
Thu Dec 26 18:15:53 GMT+01:00 2019,26-dic-2019 18:15:52.893,13.97528589,41.92914258,18.17,1230.678466796875,1.64051926,8.42604733,2.86579895,181.2480011,0,-,1972.5,3.79009247,1230.6784668,41.929142,13.97528553,0.31471846,0.90727341,0.33815444,0.05590408,1924
Thu Dec 26 18:15:54 GMT+01:00 2019,26-dic-2019 18:15:53.606,13.97518882,41.92929346,18.26,1229.9215087890625,2.55559206,9.00335789,3.46946001,181.2480011,0,-,1981,3.79009247,1229.92150879,41.92929459,13.97518921,0.30934635,0.96905285,0.28980535,0.08973287,1925
Thu Dec 26 18:15:54 GMT+01:00 2019,26-dic-2019 18:15:54.447,13.97518882,41.92929346,18.26,1229.9215087890625,2.93886852,8.25357342,3.19158435,181.2480011,0,-,1954.5,3.79009247,1229.92150879,41.92929459,13.97518921,0.14232215,0.96270394,0.40994555,0.09905589,1926
Thu Dec 26 18:15:55 GMT+01:00 2019,26-dic-2019 18:15:55.180,13.97509979,41.92944002,18.0,1228.9464111328125,1.28838396,8.81171989,3.02390075,181.2480011,0,-,1913.5,3.79009247,1228.94641113,41.92943954,13.97509956,0.20752020000000002,0.76613313,0.34548008,-0.08948188,1926
Thu Dec 26 18:15:56 GMT+01:00 2019,26-dic-2019 18:15:55.908,13.97501176,41.92958758,17.66,1228.052001953125,2.12201047,9.83698463,2.28848886,181.2480011,0,-,1914.5,3.79009247,1228.05200195,41.92958832,13.97501183,0.23706688,0.92070377,0.41287577,0.08061793,1927
Thu Dec 26 18:15:57 GMT+01:00 2019,26-dic-2019 18:15:56.750,13.97492919,41.92973507,17.58,1227.2637939453125,3.09936571,9.12073708,3.90064573,181.2480011,0,-,1893.5,3.79009247,1227.26379395,41.92973328,13.97492886,0.29957885,0.85037786,0.31251478,-0.00816825,1928
Thu Dec 26 18:15:57 GMT+01:00 2019,26-dic-2019 18:15:57.475,13.97492919,41.92973507,17.58,1227.2637939453125,3.08738828,9.17583275,3.19397974,181.2480011,0,-,1878.5,3.79009247,1227.26379395,41.92973328,13.97492886,0.31227659999999996,0.85111034,0.22607243,-0.036224599999999996,1929
Thu Dec 26 18:15:58 GMT+01:00 2019,26-dic-2019 18:15:58.209,13.97485723,41.92988223,17.39,1226.4140625,2.98917365,8.18410492,2.99994588,181.2480011,0,-,1881,3.79009247,1226.4140625,41.92988205,13.97485733,0.38699797,0.9463433000000001,0.22045612,0.07182546,1929
Thu Dec 26 18:15:59 GMT+01:00 2019,26-dic-2019 18:15:59.056,13.97479448,41.93003466,17.4,1225.4761962890625,3.40838242,8.70871353,2.9783863999999998,181.2480011,0,-,1870.5,3.79009247,1225.47619629,41.93003464,13.97479439,0.35305589,0.85574991,0.18285127,-0.03170174,1930
Thu Dec 26 18:16:00 GMT+01:00 2019,26-dic-2019 18:15:59.778,13.97475416,41.93019085,17.46,1224.8519287109375,3.31495857,8.6895504,3.24668026,181.2480011,0,-,1854.5,3.79009247,1224.85192871,41.93019104,13.97475433,0.33742788,0.91093624,0.24927023,0.03265693,1931
Thu Dec 26 18:16:01 GMT+01:00 2019,26-dic-2019 18:16:00.481,13.97473534,41.93034225,16.99,1223.8209228515625,3.61918449,8.869211199999999,3.12451077,181.2480011,0,-,1835.5,3.79009247,1223.82092285,41.93034363,13.97473526,0.37063739,0.89872688,0.25732845,0.03609787,1932
Thu Dec 26 18:16:01 GMT+01:00 2019,26-dic-2019 18:16:01.328,13.97473534,41.93034225,16.99,1223.8209228515625,2.49091411,8.60091782,3.14607,181.2480011,0,-,1819.5,3.79009247,1223.82092285,41.93034363,13.97473526,0.30910218,0.87894773,0.1940839,-0.02264082,1933
Thu Dec 26 18:16:02 GMT+01:00 2019,26-dic-2019 18:16:02.042,13.97473047,41.93049791,17.03,1223.0343017578125,2.20585227,8.70392323,3.45987773,181.2480011,0,-,1826,3.79009247,1223.03430176,41.93049622,13.97473049,0.24390411,0.91215718,0.22533986,-0.00097672,1933
Thu Dec 26 18:16:03 GMT+01:00 2019,26-dic-2019 18:16:02.768,13.97474056,41.93065143,16.95,1222.1971435546875,2.63464284,9.25727844,4.20008087,181.2480011,0,-,1840,3.79009247,1222.19714355,41.93065262,13.97474098,0.25733441,0.85770345,0.24780512,-0.039023800000000004,1934
Thu Dec 26 18:16:04 GMT+01:00 2019,26-dic-2019 18:16:03.591,13.97475277,41.93080533,16.99,1221.3857421875,1.96390891,9.1351099,4.40130091,181.2480011,0,-,1848.5,3.79009247,1221.38574219,41.93080521,13.97475243,0.20019458,0.93120384,0.34865451,0.05321737,1935
Thu Dec 26 18:16:04 GMT+01:00 2019,26-dic-2019 18:16:04.308,13.97475277,41.93080533,16.99,1221.3857421875,1.74352479,9.72679329,4.73906326,181.2480011,0,-,1780.5,3.79009247,1221.38574219,41.93080521,13.97475243,0.29664859,0.83059859,0.33913118,-0.01440682,1936
Thu Dec 26 18:16:05 GMT+01:00 2019,26-dic-2019 18:16:05.028,13.97476336,41.93095354,16.4,1220.7156982421875,2.11961508,8.50030804,3.91022778,181.2480011,0,-,1757,3.79009247,1220.71569824,41.93095398,13.97476292,0.17650839999999998,0.92729676,0.3203288,0.03365393,1936
Thu Dec 26 18:16:06 GMT+01:00 2019,26-dic-2019 18:16:05.866,13.97477346,41.93110081,16.2,1219.840087890625,0.52183074,9.32914352,4.85165071,181.2480011,0,-,1757,3.79009247,1219.84008789,41.93109894,13.97477341,0.11253129,0.90263385,0.39138734,0.03421615,1937
Thu Dec 26 18:16:07 GMT+01:00 2019,26-dic-2019 18:16:06.617,13.974770499999998,41.93124646,16.27,1219.188720703125,0.80449718,9.40819359,3.83117676,181.2480011,0,-,1772,3.79009247,1219.1887207,41.93124771,13.97477055,0.10422892,0.89237803,0.28443322,-0.02242973,1938
Thu Dec 26 18:16:07 GMT+01:00 2019,26-dic-2019 18:16:07.339,13.974770499999998,41.93124646,16.27,1219.188720703125,1.10153651,9.06324577,4.13540268,181.2480011,0,-,1786.5,3.79009247,1219.1887207,41.93124771,13.97477055,0.08786837,0.94878525,0.23046783,0.00886983,1939
Thu Dec 26 18:16:08 GMT+01:00 2019,26-dic-2019 18:16:08.181,13.97475129,41.93139519,16.49,1218.3349609375,0.6990962,8.77339268,3.87429571,181.2480011,0,-,1800,3.79009247,1218.33496094,41.93139648,13.97475147,0.14476404,0.91093624,0.29151466,0.00236285,1939
Thu Dec 26 18:16:09 GMT+01:00 2019,26-dic-2019 18:16:08.909,13.97471654,41.93154178,16.71,1217.3663330078125,1.93516302,9.47287178,3.62756157,181.2480011,0,-,1827,3.79009247,1217.36633301,41.93154144,13.97471619,0.09861261,0.87504065,0.26416567,-0.04676455,1940
Thu Dec 26 18:16:10 GMT+01:00 2019,26-dic-2019 18:16:09.639,13.97466817,41.93168696,16.95,1216.3167724609375,1.02727675,9.57587814,4.20008087,181.2480011,0,-,1844,3.79009247,1216.31677246,41.9316864,13.9746685,0.14232215,0.91972697,0.24804932,-0.00603503,1941
Thu Dec 26 18:16:11 GMT+01:00 2019,26-dic-2019 18:16:10.482,13.97459942,41.93183309,17.14,1215.078125,1.43211269,9.43933487,3.55330133,181.2480011,0,-,1862.5,3.79009247,1215.078125,41.93183136,13.97459984,0.18407822,0.96880865,0.35842201,0.08785743,1942
Thu Dec 26 18:16:11 GMT+01:00 2019,26-dic-2019 18:16:11.207,13.97459942,41.93183309,17.14,1215.078125,0.87636161,8.51707649,4.90674686,181.2480011,0,-,1879.5,3.79009247,1215.078125,41.93183136,13.97459984,0.1491594,0.90409899,0.36501509,0.02791249,1942
Thu Dec 26 18:16:12 GMT+01:00 2019,26-dic-2019 18:16:11.928,13.974523000000001,41.93197941,17.27,1213.56298828125,1.1302823999999998,9.38903046,3.91022778,181.2480011,0,-,1849.5,3.79009247,1213.56298828,41.93198013,13.97452259,0.13939191,0.93437815,0.34938708,0.04651294,1943
Thu Dec 26 18:16:13 GMT+01:00 2019,26-dic-2019 18:16:12.777,13.97443357,41.93211422,17.01,1212.40478515625,0.7853334,8.64164162,4.77739096,181.2480011,0,-,1849.5,3.79009247,1212.40478516,41.93211365,13.974433900000001,0.08860093,0.84769171,0.25366563,-0.07691139999999999,1944
Thu Dec 26 18:16:14 GMT+01:00 2019,26-dic-2019 18:16:13.491,13.97433212,41.93224201,16.9,1211.302001953125,1.10872293,9.29081535,3.87908649,181.2480011,0,-,1836,3.79009247,1211.30200195,41.93224335,13.97433186,0.18456659,0.86722666,0.3239916,-0.01685409,1945
Thu Dec 26 18:16:14 GMT+01:00 2019,26-dic-2019 18:16:14.225,13.97433212,41.93224201,16.9,1211.302001953125,1.75550222,9.02970886,4.13540268,181.2480011,0,-,1813.5,3.79009247,1211.30200195,41.93224335,13.97433186,0.11692666,0.9946925,0.38528267,0.11329722,1945
Thu Dec 26 18:16:15 GMT+01:00 2019,26-dic-2019 18:16:15.069,13.97421914,41.93236472,16.64,1210.4112548828125,2.00702739,8.56258965,2.9208951,181.2480011,0,-,1807.5,3.79009247,1210.41125488,41.93236542,13.97421932,0.29640439,0.8486684000000001,0.35842201,0.0094257,1946
Thu Dec 26 18:16:16 GMT+01:00 2019,26-dic-2019 18:16:15.799,13.974103,41.93248621,16.61,1209.3370361328125,2.67057514,8.33022881,3.27782154,181.2480011,0,-,1791.5,3.79009247,1209.33703613,41.93248749,13.97410297,0.18774101,0.98077381,0.27417737,0.06674726,1947
Thu Dec 26 18:16:17 GMT+01:00 2019,26-dic-2019 18:16:16.529,13.97398657,41.93260938,16.6,1208.308837890625,3.14967084,8.72548294,3.11732435,181.2480011,0,-,1791,3.79009247,1208.30883789,41.93260956,13.97398663,0.32131153,0.89115697,0.22753754,0.00268105,1948
Thu Dec 26 18:16:17 GMT+01:00 2019,26-dic-2019 18:16:17.379,13.97398657,41.93260938,16.6,1208.308837890625,3.08738828,8.75183296,3.02629614,181.2480011,0,-,1805,3.79009247,1208.30883789,41.93260956,13.97398663,0.32717204,0.99615759,0.24707256,0.10483686,1949
Thu Dec 26 18:16:18 GMT+01:00 2019,26-dic-2019 18:16:18.109,13.97388466,41.93273962,16.7,1207.4871826171875,2.27292562,8.93868065,3.7473351999999998,181.2480011,0,-,1813,3.79009247,1207.48718262,41.93273926,13.97388458,0.37503275,0.92754096,0.1938397,0.04310435,1949
Thu Dec 26 18:16:19 GMT+01:00 2019,26-dic-2019 18:16:18.838,13.973797699999999,41.93287516,16.87,1206.4498291015625,2.27053022,8.35178757,2.79393482,181.2480011,0,-,1823,3.79009247,1206.4498291,41.93287659,13.9737978,0.38089326,0.84500569,0.21947938,-0.01926651,1950
Thu Dec 26 18:16:20 GMT+01:00 2019,26-dic-2019 18:16:19.676,13.97372463,41.93301567,16.98,1205.5618896484375,3.95215607,9.25248718,3.69463491,181.2480011,0,-,1840,3.79009247,1205.56188965,41.93301392,13.97372437,0.38113743,0.88529658,0.21532819,0.01447057,1951
Thu Dec 26 18:16:20 GMT+01:00 2019,26-dic-2019 18:16:20.398,13.97372463,41.93301567,16.98,1205.5618896484375,2.78795338,8.967426300000001,3.42394543,181.2480011,0,-,1861,3.79009247,1205.56188965,41.93301392,13.97372437,0.33425346,0.92216891,0.15354878,0.01346396,1952
Thu Dec 26 18:16:21 GMT+01:00 2019,26-dic-2019 18:16:21.127,13.97366539,41.93316382,17.17,1204.4169921875,3.71260834,9.51359558,4.76062298,181.2480011,0,-,1871,3.79009247,1204.41699219,41.93316269,13.97366524,0.19653176,1.03620434,0.21581654,0.10132314,1952
Thu Dec 26 18:16:22 GMT+01:00 2019,26-dic-2019 18:16:21.968,13.973626699999999,41.933317200000005,17.25,1203.446533203125,3.19278932,9.19020462,3.51736927,181.2480011,0,-,1857.5,3.79009247,1203.4465332,41.93331909,13.97362709,0.30788124,0.89433146,0.25366563,0.01014643,1953
Thu Dec 26 18:16:23 GMT+01:00 2019,26-dic-2019 18:16:22.698,13.97360854,41.93347257,17.1,1202.407958984375,4.22284508,9.71721077,3.66349363,181.2480011,0,-,1849.5,3.79009247,1202.40795898,41.93347168,13.97360897,0.36599782,1.01618099,0.21410726,0.12521383,1954
Thu Dec 26 18:16:23 GMT+01:00 2019,26-dic-2019 18:16:23.427,13.97360854,41.93347257,17.1,1202.407958984375,2.30167127,9.42017174,2.84663534,181.2480011,0,-,1859.5,3.79009247,1202.40795898,41.93347168,13.97360897,0.37161413,0.95635504,0.18382801,0.06491543,1955
Thu Dec 26 18:16:24 GMT+01:00 2019,26-dic-2019 18:16:24.271,13.97360759,41.9336283,17.19,1201.4173583984375,2.29208946,8.88118935,2.96640921,181.2480011,0,-,1874,3.79009247,1201.4173584,41.93362808,13.97360802,0.27833456,0.94756436,0.26587495,0.05355152,1956
Thu Dec 26 18:16:25 GMT+01:00 2019,26-dic-2019 18:16:24.999,13.9736241,41.93378514,17.42,1200.1763916015625,2.9963603,8.89316559,3.9509510999999997,181.2480011,0,-,1890.5,3.79009247,1200.1763916,41.93378448,13.97362423,0.25049719,0.95220393,0.23315386,0.039793699999999994,1956
Thu Dec 26 18:16:26 GMT+01:00 2019,26-dic-2019 18:16:25.729,13.97364877,41.93394428,17.54,1199.17822265625,2.07649636,9.87291718,3.5053916,181.2480011,0,-,1903,3.79009247,1199.17822266,41.933944700000005,13.97364902,0.20849694,0.89921522,0.34352659999999996,0.02444694,1957
Thu Dec 26 18:16:27 GMT+01:00 2019,26-dic-2019 18:16:26.579,13.97367767,41.93410611,17.74,1198.364013671875,2.56038284,9.57348251,4.45879269,181.2480011,0,-,1911.5,3.79009247,1198.36401367,41.93410492,13.97367764,0.21509001,0.94194806,0.27222383,0.035766900000000004,1958
Thu Dec 26 18:16:27 GMT+01:00 2019,26-dic-2019 18:16:27.317,13.97367767,41.93410611,17.74,1198.364013671875,2.6490158999999998,8.90274811,4.23361778,181.2480011,0,-,1935.5,3.79009247,1198.36401367,41.93410492,13.97367764,0.14549659,0.94854116,0.13572311,-0.01149997,1959
Thu Dec 26 18:16:28 GMT+01:00 2019,26-dic-2019 18:16:28.040,13.97371137,41.93426576,17.91,1197.1712646484375,3.14487982,8.44760704,4.58575249,99.14897919,1.00856221,-,1954,3.79009247,1197.17126465,41.93426514,13.97371101,0.10838010000000002,0.87406397,0.10910665,-0.09445062,1959
Thu Dec 26 18:16:29 GMT+01:00 2019,26-dic-2019 18:16:29.009,13.97374523,41.93442763,18.14,1196.2144775390625,2.1818974,8.53384399,3.7090075,181.2480011,0,-,1980,3.79009247,1196.21447754,41.93442917,13.97374535,0.16039203,0.9294945,0.34841031,0.04475015,1960
Thu Dec 26 18:16:30 GMT+01:00 2019,26-dic-2019 18:16:29.737,13.97378675,41.93459219,18.37,1195.2591552734375,2.02858686,8.35897446,4.329436299999999,181.2480011,0,-,2001.5,3.79009247,1195.25915527,41.9345932,13.97378635,0.23193893,0.89970362,0.25049114,-0.00663193,1961
Thu Dec 26 18:16:30 GMT+01:00 2019,26-dic-2019 18:16:30.456,13.97378675,41.93459219,18.37,1195.2591552734375,1.53032732,8.90274811,3.80003595,181.2480011,0,-,2007,3.79009247,1195.25915527,41.9345932,13.97378635,0.18261307,0.81887764,0.23046778,-0.09796192,1962
Thu Dec 26 18:16:31 GMT+01:00 2019,26-dic-2019 18:16:31.297,13.97382013,41.93475764,18.63,1194.13720703125,1.73633838,9.00814819,3.92699599,181.2480011,0,-,2029,3.79009247,1194.13720703,41.93475723,13.97381973,0.15599667,0.89384311,0.26709592,-0.020865400000000003,1963
Thu Dec 26 18:16:32 GMT+01:00 2019,26-dic-2019 18:16:32.026,13.9738535,41.93492818,18.82,1193.04443359375,2.07410097,8.97700787,3.0047368999999997,181.2480011,0,-,2041.5,3.79009247,1193.04443359,41.93492889,13.97385311,0.17699677,0.98858792,0.31617758,0.08749498,1963
Thu Dec 26 18:16:33 GMT+01:00 2019,26-dic-2019 18:16:32.749,13.97388397,41.93509901,18.95,1191.9962158203125,2.39509487,8.57217216,3.72817135,181.2480011,0,-,2060,3.79009247,1191.99621582,41.93510056,13.97388363,0.13988028,0.95879698,0.27417737,0.03904003,1964
Thu Dec 26 18:16:34 GMT+01:00 2019,26-dic-2019 18:16:33.598,13.97391628,41.935270700000004,19.1,1191.0767822265625,2.3136487,8.45718956,4.02281523,181.2480011,0,-,2069.5,3.79009247,1191.07678223,41.93527222,13.97391605,0.24878785,0.82693571,0.38748029,-0.00801859,1965
Thu Dec 26 18:16:34 GMT+01:00 2019,26-dic-2019 18:16:34.326,13.97391628,41.935270700000004,19.1,1191.0767822265625,2.5651741,8.22961903,4.53065681,181.2480011,0,-,2020,3.79009247,1191.07678223,41.93527222,13.97391605,0.20190388,0.83157527,0.27808431,-0.06414288,1966
Thu Dec 26 18:16:35 GMT+01:00 2019,26-dic-2019 18:16:35.046,13.97394951,41.93543574,18.61,1190.35986328125,1.49679053,8.67038727,3.68744802,181.2480011,0,-,1973,3.79009247,1190.35986328,41.93543625,13.97394943,0.23364826,0.81179613,0.31617758,-0.05797331,1966
Thu Dec 26 18:16:36 GMT+01:00 2019,26-dic-2019 18:16:35.888,13.97398409,41.93559406,17.93,1189.1165771484375,2.29688025,9.24290657,4.81092739,181.2480011,0,-,1927,3.79009247,1189.11657715,41.93559265,13.97398376,0.26929963,1.04890215,0.36965466,0.1807818,1967
Thu Dec 26 18:16:37 GMT+01:00 2019,26-dic-2019 18:16:36.608,13.97401263,41.93574925,17.52,1188.3302001953125,1.59260964,9.48724461,3.59162903,181.2480011,0,-,1891.5,3.79009247,1188.3302002,41.93574905,13.97401237,0.11985692,0.9006803,0.29713097,-0.0080445,1968
Thu Dec 26 18:16:37 GMT+01:00 2019,26-dic-2019 18:16:37.329,13.97401263,41.93574925,17.52,1188.3302001953125,1.12309587,8.13379955,3.97011471,181.2480011,0,-,1877.5,3.79009247,1188.3302002,41.93574905,13.97401237,0.07810087,0.85184288,0.23388644,-0.08141828,1969
Thu Dec 26 18:16:38 GMT+01:00 2019,26-dic-2019 18:16:38.187,13.97402694,41.93590326,17.28,1187.7122802734375,-0.14650777,10.00945854,3.11013794,181.2480011,0,-,1888,3.79009247,1187.71228027,41.93590164,13.97402668,0.26221818,1.04475081,0.05636218,0.08881649,1969
Thu Dec 26 18:16:39 GMT+01:00 2019,26-dic-2019 18:16:38.908,13.97403507,41.93606096,17.26,1187.411865234375,0.60088158,9.57827282,5.1223402,181.2480011,0,-,1897.5,3.79009247,1187.41186523,41.93606186,13.97403526,0.05978681,0.97222728,0.30225891,0.05421605,1970
Thu Dec 26 18:16:40 GMT+01:00 2019,26-dic-2019 18:16:39.645,13.97402722,41.93621664,17.31,1186.8756103515625,0.89073443,9.01773071,4.58575249,181.2480011,0,-,1887.5,3.79009247,1186.87561035,41.93621826,13.97402763,0.16600834,0.97857618,0.41775954,0.11986668,1971
Thu Dec 26 18:16:41 GMT+01:00 2019,26-dic-2019 18:16:40.483,13.97400759,41.93637339,17.23,1186.3626708984375,1.23568344,9.41298485,4.64324427,181.2480011,0,-,1859,3.79009247,1186.3626709,41.93637466,13.97400761,0.10056611,0.87284297,0.24170044,-0.05695449,1972
Thu Dec 26 18:16:41 GMT+01:00 2019,26-dic-2019 18:16:41.198,13.97400759,41.93637339,17.23,1186.3626708984375,2.64662027,8.10984421,3.87669134,181.2480011,0,-,1855.5,3.79009247,1186.3626709,41.93637466,13.97400761,0.03927507,0.97662264,0.30836359,0.05965182,1972
Thu Dec 26 18:16:42 GMT+01:00 2019,26-dic-2019 18:16:41.926,13.97397154,41.93652719,17.25,1185.2301025390625,1.18058729,9.43693924,3.36405849,181.2480011,0,-,1861,3.79009247,1185.23010254,41.93652725,13.97397137,0.25904375,0.89750588,0.29468909,0.01444699,1973
Thu Dec 26 18:16:43 GMT+01:00 2019,26-dic-2019 18:16:42.766,13.973927,41.93667553,17.26,1184.017333984375,2.70650721,9.34112072,4.10905266,181.2480011,0,-,1870,3.79009247,1184.01733398,41.93667603,13.97392654,0.21557839,0.88822675,0.22411892,-0.02988838,1974
Thu Dec 26 18:16:44 GMT+01:00 2019,26-dic-2019 18:16:43.484,13.97387175,41.93682563,17.37,1182.787109375,0.34696081,8.24399185,3.98688316,181.2480011,0,-,1884.5,3.79009247,1182.78710938,41.9368248,13.97387218,0.05514725,0.83621496,0.26489824,-0.08565962,1975
Thu Dec 26 18:16:44 GMT+01:00 2019,26-dic-2019 18:16:44.209,13.97387175,41.93682563,17.37,1182.787109375,0.67035037,9.80584335,4.14498472,181.2480011,0,-,1891.5,3.79009247,1182.78710938,41.9368248,13.97387218,0.11570572,0.87333137,0.23193292,-0.05825664,1975
