GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Trip Distance(km),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°)
Thu Oct 10 08:35:38 GMT+02:00 2019,10-ott-2019 08:35:37.650,13.92332632,42.04604164,5.77,426.31549072265625,-0.1950531,5.24154663,6.87539673,1.2831862,77.92939758,206.16589355,42.0460434,23.92156982,-,-,14.90196133,12
Thu Oct 10 08:35:39 GMT+02:00 2019,10-ott-2019 08:35:39.020,13.92324445,42.04606423,6.66,428.1666259765625,0.09465027,6.02923584,7.22016907,1.64424574,60.81689453,331.95126343,42.04606247,22.74509811,-,-,13.33333397,12
Thu Oct 10 08:35:40 GMT+02:00 2019,10-ott-2019 08:35:40.398,13.92316379,42.04610715,7.85,427.8138427734375,4.38745117,5.38279724,8.99905396,2.05522561,48.6554451,363.88012695,42.04610825,30.19607925,-,-,21.96078491,12
Thu Oct 10 08:35:44 GMT+02:00 2019,10-ott-2019 08:35:43.618,13.92263238,42.04631169,13.9,424.878173828125,-0.16152954,7.01325989,7.12200928,2.07079816,48.2895546,528.68914795,42.04631042,18.03921509,-,-,17.25490189,12
Thu Oct 10 08:35:45 GMT+02:00 2019,10-ott-2019 08:35:45.081,13.92248432,42.04637767,13.94,422.27587890625,1.95014954,7.75785828,7.33030701,2.08805466,47.8904686,440.5743103,42.04637909,18.4313736,-,-,8.62745094,12
Thu Oct 10 08:35:46 GMT+02:00 2019,10-ott-2019 08:35:46.449,13.92236494,42.0464837,14.64,420.8328857421875,0.0683136,6.43385315,5.99194336,2.10411668,47.5248909,383.91278076,42.04648209,18.4313736,-,-,8.62745094,12
Thu Oct 10 08:35:49 GMT+02:00 2019,10-ott-2019 08:35:48.562,13.92200323,42.04674106,14.06,419.74835205078125,-0.15435791,6.90791321,7.03102112,4.21985149,23.69702339,346.34524536,42.04674149,9.8039217,-,-,8.62745094,12
Thu Oct 10 08:35:53 GMT+02:00 2019,10-ott-2019 08:35:53.098,13.92152131,42.04717751,15.25,422.3624267578125,3.49201965,7.23112488,3.73899841,5.47864008,18.25232506,320.58370972,42.04717636,33.72549057,-,-,9.4117651,12
Thu Oct 10 08:35:55 GMT+02:00 2019,10-ott-2019 08:35:54.481,13.92128246,42.04743488,16.41,424.293212890625,3.72665405,7.61419678,2.98721313,6.52964973,15.31443882,300.38885498,42.04743576,31.76470566,-,-,23.52941132,12
Thu Oct 10 08:35:56 GMT+02:00 2019,10-ott-2019 08:35:55.827,13.92116226,42.04756867,17.78,424.54150390625,4.21507263,8.05473328,3.14762878,6.56633568,15.22887707,306.69448853,42.04756927,31.76470566,-,-,23.52941132,12
Thu Oct 10 08:35:57 GMT+02:00 2019,10-ott-2019 08:35:57.195,13.92105045,42.04770658,19.19,423.88134765625,4.33477783,6.97254944,4.67991638,6.59996748,15.15127468,311.87014771,42.0477066,7.84313726,-,-,0,12
Thu Oct 10 08:35:59 GMT+02:00 2019,10-ott-2019 08:35:58.564,13.92078982,42.04798611,19.34,423.8218994140625,6.01789856,6.95819092,5.25453186,6.89181709,14.50965977,304.63232422,42.04798508,7.84313726,-,-,0,12
